,2020-03-01,2020-03-08,2020-03-15,2020-03-22,2020-03-29,2020-04-05,2020-04-12,2020-04-19,2020-04-26,2020-05-03,2020-05-10,2020-05-17,2020-05-24,2020-05-31,2020-06-07,2020-06-14,2020-06-21,2020-06-28,2020-07-05,2020-07-12,2020-07-19,2020-07-26,2020-08-02,2020-08-09,2020-08-16,2020-08-23,2020-08-30,2020-09-06,2020-09-13,2020-09-20,2020-09-27,2020-10-04,2020-10-11,2020-10-18,2020-10-25,2020-11-01,2020-11-08,2020-11-15,2020-11-22,2020-11-29,2020-12-06,2020-12-13,2020-12-20,2020-12-27,2021-01-03,2021-01-10,2021-01-17,2021-01-24,2021-01-31,2021-02-07,2021-02-14,2021-02-21,2021-02-28,2021-03-07,2021-03-14,2021-03-21,2021-03-28,2021-04-04,2021-04-11,2021-04-18,2021-04-25,2021-05-02,2021-05-09,2021-05-16,2021-05-23
20,,,15.25,58.25,18.75,9.75,18.25,30.0,11.0,0.0,5.25,0.0,0.0,0.0,0.0,18.5,27.25,30.25,26.75,53.75,70.25,63.75,45.75,46.75,66.75,54.0,13.75,19.5,13.0,0.0,26.5,14.5,9.0,0.0,0.0,4.75,10.75,0.0,0.0,6.0,43.25,0.0,0.0,0.0,0.0,45.25,27.75,13.0,0.0,11.0,0.0,5.75,20.25,,,,,,,,,,,,
21,,,7.0,76.5,13.75,0.0,27.25,46.0,16.5,0.0,6.75,0.0,0.0,0.0,0.0,15.5,24.5,46.25,63.25,61.75,42.25,92.0,36.5,36.0,25.0,63.0,28.5,33.0,8.0,0.0,43.75,20.0,30.25,0.0,0.0,8.0,7.75,0.0,0.0,8.0,51.75,0.0,9.75,0.0,8.75,35.0,16.0,16.0,0.0,8.0,0.0,11.5,22.5,,,,,,,,,,,,
22,,,23.0,0.0,24.5,13.75,48.75,8.75,5.25,0.0,5.25,3.5,0.0,9.25,0.0,5.75,8.75,0.0,43.75,32.5,51.25,94.0,70.25,59.0,42.5,44.5,23.0,27.5,0.0,6.5,0.0,20.5,0.0,9.5,0.0,0.0,4.25,5.75,0.0,0.0,9.0,17.0,0.0,27.75,6.75,15.5,6.25,6.25,0.0,6.0,43.25,0.0,27.0,,,,,,,,,,,,
23,,,16.5,18.5,20.25,20.0,28.0,6.75,9.0,0.0,11.0,9.25,0.0,7.25,0.0,9.75,16.0,22.25,14.75,41.75,82.5,63.0,75.25,50.0,51.0,20.5,8.0,22.0,0.0,13.5,0.0,0.0,0.0,9.0,8.0,13.0,5.75,7.75,0.0,8.25,0.0,0.0,9.75,5.75,8.25,17.0,10.25,13.25,5.75,4.75,20.5,0.0,25.25,,,,,,,,,,,,
24,,,5.5,44.0,5.25,14.75,20.25,18.75,12.0,0.0,11.75,0.0,0.0,0.0,0.0,6.0,24.75,15.5,45.75,47.75,40.0,60.25,73.75,61.75,39.0,68.25,29.0,12.5,16.25,0.0,15.25,0.0,8.75,0.0,0.0,14.0,13.25,0.0,0.0,22.0,8.25,0.0,19.5,0.0,8.0,9.0,0.0,7.5,0.0,14.0,0.0,33.75,15.25,,,,,,,,,,,,
25,,,,0.0,13.5,4.5,34.75,12.25,0.0,0.0,22.25,3.0,0.0,8.5,0.0,3.25,8.5,0.0,40.0,21.75,39.5,80.0,82.75,33.0,56.0,28.75,8.5,29.75,0.0,10.5,0.0,11.75,0.0,5.25,0.0,4.75,9.75,8.25,0.0,0.0,9.5,10.25,0.0,34.75,0.0,19.0,8.5,8.25,11.25,11.0,19.5,0.0,12.75,20.5,,,,,,,,,,,
26,,,,57.0,34.75,13.0,11.75,48.75,6.25,0.0,17.75,0.0,0.0,0.0,0.0,7.5,14.5,21.0,39.5,36.0,59.25,70.0,55.0,73.75,53.0,54.0,6.75,14.0,7.75,0.0,20.25,20.5,15.5,0.0,0.0,8.0,21.25,0.0,0.0,8.0,14.0,0.0,17.5,0.0,13.5,30.0,6.25,0.0,0.0,6.5,0.0,0.0,19.0,15.25,,,,,,,,,,,
27,,,,56.5,11.0,11.75,6.5,21.75,10.25,0.0,13.75,0.0,0.0,0.0,0.0,4.75,18.25,32.25,8.0,53.25,40.75,73.75,62.25,81.75,34.25,27.0,29.25,0.0,15.75,0.0,19.25,7.75,19.0,0.0,0.0,20.25,12.75,0.0,0.0,0.0,20.5,0.0,15.75,0.0,5.25,22.25,18.0,13.0,0.0,5.0,0.0,9.25,22.25,22.25,,,,,,,,,,,
28,,,,0.0,14.75,12.75,34.5,7.75,4.25,0.0,12.0,3.5,0.0,0.0,0.0,11.5,8.25,0.0,37.75,40.75,54.25,53.75,100.0,24.0,31.0,49.0,24.0,13.5,0.0,9.75,0.0,8.25,0.0,0.0,0.0,5.0,4.25,0.0,0.0,0.0,10.25,21.25,0.0,16.75,0.0,12.75,12.0,5.0,5.25,3.25,21.5,0.0,9.0,17.0,,,,,,,,,,,
29,,,,24.75,26.75,7.5,6.75,45.25,20.75,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.25,31.5,32.0,66.25,49.5,24.5,54.25,82.25,65.5,36.75,25.75,15.25,14.75,0.0,17.5,6.25,9.25,0.0,0.0,16.25,7.75,0.0,0.0,8.25,31.0,0.0,18.5,0.0,26.0,6.75,6.5,8.0,0.0,22.25,0.0,21.75,14.0,16.0,,,,,,,,,,,
30,,,,,0.0,13.5,2.5,22.0,30.0,3.5,0.0,0.0,2.5,7.5,3.0,0.0,0.0,0.0,0.0,13.25,12.5,25.25,10.5,5.75,0.0,3.0,6.0,28.5,1.5,14.0,12.5,0.0,0.0,3.25,13.75,0.0,4.25,8.5,0.0,3.0,0.0,13.5,0.0,3.5,0.0,10.25,0.0,3.0,0.0,0.0,22.75,0.0,28.75,38.0,4.0,,,,,,,,,,
31,,,,,25.75,0.0,41.5,19.0,0.0,0.0,6.0,0.0,0.0,7.0,0.0,14.0,5.0,0.0,36.5,29.5,42.75,100.0,74.75,45.5,57.0,21.5,14.0,19.75,0.0,4.25,0.0,12.5,0.0,5.25,0.0,10.75,0.0,7.5,0.0,0.0,9.0,14.0,0.0,16.75,6.5,15.5,14.25,3.5,9.5,7.5,24.0,0.0,23.0,24.25,10.0,,,,,,,,,,
32,,,,,21.25,0.0,15.25,33.5,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,5.25,17.5,28.0,27.5,60.75,23.75,36.75,51.0,43.5,69.25,8.75,22.0,8.5,0.0,27.25,6.25,16.0,0.0,0.0,13.25,19.25,0.0,0.0,0.0,22.0,0.0,0.0,0.0,6.75,15.75,6.5,8.25,0.0,5.0,0.0,12.5,10.75,0.0,38.5,,,,,,,,,,
33,,,,,15.25,10.5,22.0,20.5,15.75,0.0,16.5,0.0,0.0,0.0,0.0,4.75,8.0,44.5,38.25,43.25,13.75,48.5,74.0,52.0,65.5,44.0,21.25,13.25,6.5,0.0,20.75,13.0,8.75,0.0,0.0,14.0,25.0,0.0,0.0,19.25,35.25,0.0,15.5,0.0,12.25,12.5,21.0,6.5,0.0,7.75,0.0,6.25,18.0,28.0,43.5,,,,,,,,,,
34,,,,,0.0,9.75,2.5,8.5,16.25,1.75,0.0,0.0,3.75,5.25,9.0,0.0,0.0,3.0,0.0,5.25,25.0,26.0,40.0,6.0,0.0,27.75,22.75,23.0,0.0,12.75,18.5,0.0,0.0,6.25,13.75,0.0,2.0,0.0,0.0,6.0,0.0,6.25,0.0,3.75,0.0,2.25,0.0,3.0,0.0,15.0,15.25,0.0,19.5,28.5,5.25,,,,,,,,,,
35,,,,,21.25,4.5,28.0,13.75,7.25,0.0,18.75,3.5,0.0,11.5,0.0,7.75,3.75,0.0,40.5,35.0,38.5,73.25,59.25,63.0,35.25,49.25,13.25,13.5,0.0,8.75,0.0,16.75,0.0,9.25,0.0,13.0,0.0,12.0,0.0,0.0,12.5,13.5,0.0,15.5,5.25,4.0,17.25,5.0,8.0,9.0,17.5,0.0,20.75,18.0,11.0,,,,,,,,,,
36,,,,,0.0,58.5,17.25,15.75,46.0,4.5,0.0,0.0,25.5,0.0,0.0,0.0,0.0,20.25,0.0,27.75,29.25,83.25,66.5,15.75,0.0,30.0,24.75,32.0,13.5,27.75,23.0,0.0,0.0,5.25,0.0,0.0,0.0,18.0,0.0,7.75,0.0,11.25,0.0,24.75,0.0,16.25,0.0,8.0,0.0,0.0,20.25,0.0,42.25,28.25,28.5,,,,,,,,,,
37,,,,,0.0,13.0,0.0,25.75,30.75,4.0,0.0,0.0,8.0,0.0,6.5,0.0,0.0,0.0,0.0,27.5,40.5,45.5,33.75,15.5,0.0,12.0,32.0,40.25,23.0,14.0,9.0,0.0,0.0,0.0,26.25,0.0,8.25,15.0,0.0,6.75,0.0,5.25,0.0,0.0,0.0,17.0,0.0,0.0,0.0,4.0,20.0,0.0,42.75,42.5,18.25,,,,,,,,,,
38,,,,,,13.5,12.0,26.0,5.75,0.0,6.75,0.0,0.0,0.0,0.0,6.75,14.0,6.5,20.25,50.5,44.5,67.75,50.5,69.75,37.5,50.0,29.25,37.5,7.0,0.0,37.75,21.75,7.5,0.0,0.0,0.0,6.75,0.0,0.0,15.25,42.0,0.0,8.5,0.0,8.5,23.0,6.75,14.0,0.0,14.25,0.0,21.0,13.75,34.5,89.0,74.5,,,,,,,,,
39,,,,,6.0,6.5,15.5,9.25,9.25,0.0,3.5,0.0,0.0,0.0,0.0,10.75,18.25,10.5,28.5,55.25,40.25,68.0,43.0,53.75,29.75,42.25,25.25,21.0,11.25,0.0,29.25,13.5,7.5,0.0,0.0,0.0,6.75,0.0,0.0,7.0,38.25,0.0,8.5,0.0,4.5,14.5,11.0,14.0,0.0,14.25,0.0,17.0,6.25,35.0,82.25,49.5,,,,,,,,,
40,,,,,,0.0,12.25,19.0,12.5,0.0,5.5,0.0,0.0,0.0,0.0,8.0,8.0,7.5,25.5,44.75,46.25,44.0,50.25,68.5,55.25,62.5,53.25,6.75,7.75,0.0,24.25,21.25,24.75,0.0,0.0,7.75,20.5,0.0,0.0,22.5,45.25,0.0,7.75,0.0,8.5,24.25,14.75,0.0,0.0,0.0,0.0,6.0,7.5,14.5,43.5,45.25,,,,,,,,,
41,,,,,,2.75,9.0,11.25,2.5,0.0,2.5,0.0,0.0,0.0,0.0,12.0,6.0,10.5,7.5,22.0,28.75,42.25,23.25,27.5,18.75,31.25,12.25,10.5,1.75,0.0,22.5,7.5,3.25,0.0,0.0,1.5,4.75,0.0,0.0,9.0,16.5,0.0,2.0,0.0,3.0,13.0,10.75,8.75,0.0,1.75,0.0,11.25,8.25,23.75,20.25,20.5,,,,,,,,,
42,,,,,,11.0,4.0,11.75,16.0,0.0,0.0,0.0,10.25,5.25,0.0,1.5,1.5,3.25,1.5,19.0,21.25,23.5,32.0,1.5,0.0,6.0,19.0,22.25,6.0,19.5,16.25,0.0,1.75,3.75,0.0,0.0,0.0,0.0,0.0,5.75,1.5,0.0,0.0,0.0,0.0,3.75,1.5,9.25,0.0,1.5,16.0,0.0,15.0,16.25,10.5,78.0,,,,,,,,,
43,,,,,,7.25,12.25,17.5,10.5,7.0,0.0,0.0,7.75,9.75,10.25,0.0,0.0,4.5,0.0,4.75,14.25,39.0,48.75,0.0,0.0,13.75,8.75,18.25,21.25,20.25,14.25,0.0,0.0,4.25,16.25,0.0,4.75,10.5,0.0,0.0,0.0,4.0,0.0,10.0,0.0,9.25,0.0,15.0,0.0,9.75,15.25,0.0,18.25,19.5,13.25,100.0,,,,,,,,,
44,,,,,,8.5,14.75,15.5,5.0,0.0,10.25,0.0,0.0,0.0,0.0,11.5,15.75,22.0,16.75,38.75,32.25,33.5,27.25,54.75,29.5,24.0,15.25,16.25,11.75,0.0,22.75,0.0,6.25,0.0,0.0,5.75,11.25,0.0,0.0,0.0,13.0,0.0,11.5,0.0,0.0,24.75,9.5,11.5,0.0,0.0,0.0,25.0,14.5,29.5,33.5,77.0,,,,,,,,,
45,,,,,,,29.25,8.25,8.25,0.0,4.25,4.25,0.0,4.5,0.0,14.0,10.0,0.0,39.25,29.75,51.25,59.5,74.25,39.5,55.5,14.5,15.0,34.0,0.0,0.0,0.0,9.75,0.0,0.0,0.0,9.5,0.0,0.0,0.0,0.0,19.75,19.75,0.0,28.75,10.25,20.0,4.75,0.0,14.5,4.75,20.75,0.0,28.0,19.25,17.25,29.5,66.75,,,,,,,,
46,,,,,,,25.25,7.5,2.5,0.0,2.5,0.0,0.0,0.0,0.0,11.25,0.0,0.0,42.25,34.0,44.25,65.0,55.0,54.75,27.75,20.25,9.0,9.0,0.0,15.75,0.0,0.0,0.0,9.75,0.0,9.0,9.0,0.0,0.0,0.0,14.75,21.75,0.0,28.5,0.0,12.5,23.5,5.75,11.75,12.0,16.0,0.0,26.25,5.75,19.5,24.5,43.75,,,,,,,,
47,,,,,,,4.5,15.5,6.5,4.5,0.0,0.0,8.0,2.5,3.25,0.0,0.0,3.25,0.0,13.75,17.0,23.5,17.75,3.25,0.0,12.75,10.75,18.0,0.0,9.25,6.0,0.0,0.0,6.0,9.0,0.0,4.0,0.0,0.0,10.25,0.0,4.75,0.0,2.0,0.0,0.0,0.0,4.0,0.0,7.75,3.0,0.0,15.0,11.75,5.5,70.5,36.5,,,,,,,,
48,,,,,,,7.25,13.75,17.0,0.0,0.0,0.0,8.75,2.0,7.25,0.0,5.0,3.75,0.0,7.75,27.0,33.25,34.75,31.0,10.25,5.0,5.25,14.75,8.75,4.75,7.5,5.0,0.0,4.25,2.25,0.0,8.5,0.0,0.0,7.5,5.0,2.5,0.0,7.5,5.5,12.0,5.0,12.25,0.0,0.0,0.0,0.0,11.25,18.5,25.0,62.0,40.75,,,,,,,,
49,,,,,,,32.0,26.0,0.0,0.0,19.25,0.0,0.0,0.0,0.0,14.0,6.25,19.75,16.25,39.75,49.5,78.75,49.0,67.0,77.5,63.25,33.5,6.25,14.25,0.0,17.75,6.0,15.75,0.0,0.0,16.0,22.25,0.0,0.0,6.25,8.0,0.0,10.0,0.0,6.5,17.25,22.75,16.0,0.0,14.5,0.0,7.75,0.0,16.0,72.5,55.75,56.75,,,,,,,,
50,,,,,,,19.75,30.75,7.75,0.0,0.0,0.0,0.0,0.0,0.0,4.75,15.5,18.0,22.0,56.75,40.5,69.25,33.25,53.5,42.5,37.25,19.25,19.0,14.25,0.0,8.25,4.5,6.5,0.0,0.0,10.75,0.0,0.0,0.0,4.75,7.75,0.0,15.25,0.0,8.25,18.5,16.0,6.0,0.0,10.75,0.0,15.0,14.5,16.75,56.5,52.75,74.25,,,,,,,,
51,,,,,,,38.25,13.75,8.5,0.0,3.5,0.0,0.0,0.0,0.0,16.0,10.5,0.0,34.0,21.25,45.0,100.0,56.0,43.5,50.25,32.5,4.75,6.0,0.0,10.5,0.0,9.0,0.0,9.25,0.0,6.0,0.0,0.0,0.0,0.0,10.25,16.0,0.0,27.0,4.25,11.5,14.5,6.25,0.0,11.0,22.75,0.0,19.5,26.25,21.0,10.75,23.0,28.5,,,,,,,
52,,,,,,,0.0,8.5,17.75,0.0,0.0,0.0,0.0,4.25,8.25,0.0,0.0,4.5,0.0,10.25,15.5,62.25,22.25,14.5,0.0,8.5,17.75,13.5,8.75,23.75,0.0,0.0,0.0,5.5,4.5,0.0,4.5,5.25,0.0,4.75,0.0,8.75,0.0,5.75,0.0,19.25,0.0,8.25,0.0,9.5,5.5,0.0,17.5,34.0,23.75,92.0,52.5,55.5,,,,,,,
53,,,,,,,,8.5,0.0,0.0,3.5,3.5,0.0,5.5,0.0,11.5,0.0,0.0,13.25,21.75,49.75,85.5,82.5,26.75,44.5,32.0,12.25,9.0,0.0,16.75,0.0,8.75,0.0,10.5,0.0,11.75,9.0,6.75,0.0,0.0,6.0,27.25,0.0,19.5,11.0,0.0,0.0,9.0,0.0,6.0,21.0,0.0,27.0,17.0,3.75,9.5,28.0,48.75,,,,,,,
54,,,,,,,,27.5,24.0,3.75,0.0,0.0,9.25,4.25,4.5,0.0,0.0,0.0,0.0,23.75,23.0,73.5,50.5,16.0,0.0,4.75,6.0,35.0,6.0,27.75,6.25,0.0,0.0,10.5,15.75,0.0,5.75,15.5,0.0,6.0,0.0,6.25,0.0,5.5,0.0,23.0,0.0,16.25,0.0,6.0,18.0,0.0,22.5,21.5,0.0,84.5,69.0,68.25,,,,,,,
55,,,,,,,,26.5,24.0,7.0,0.0,0.0,12.75,4.25,4.5,0.0,0.0,0.0,0.0,18.25,21.5,75.0,61.0,10.75,0.0,8.75,14.0,33.75,10.0,26.5,6.25,0.0,0.0,5.0,15.75,0.0,5.75,10.25,0.0,6.0,0.0,6.25,0.0,10.25,0.0,21.75,0.0,20.25,0.0,6.0,16.75,0.0,25.0,16.25,3.5,79.25,77.5,62.25,,,,,,,
56,,,,,,,,20.75,18.5,8.75,0.0,0.0,9.25,0.0,4.5,0.0,0.0,4.75,0.0,13.25,24.5,9.0,35.75,0.0,0.0,11.0,13.5,23.75,9.75,15.25,0.0,0.0,0.0,10.25,11.25,0.0,13.25,0.0,0.0,14.5,0.0,14.0,0.0,0.0,0.0,4.75,0.0,3.75,0.0,8.75,4.0,0.0,42.5,21.25,18.25,84.25,71.75,63.5,,,,,,,
57,,,,,,,,,21.5,13.25,0.0,0.0,16.75,8.5,12.0,0.0,0.0,4.5,0.0,12.5,24.5,48.5,37.0,0.0,0.0,12.0,22.25,14.25,5.25,8.75,3.5,0.0,0.0,0.0,6.75,0.0,7.0,0.0,0.0,3.75,0.0,9.25,0.0,10.0,0.0,4.0,0.0,8.5,0.0,0.0,5.0,0.0,16.75,30.0,19.25,70.75,40.25,90.5,16.25,,,,,,
58,,,,,,,,,0.0,0.0,13.5,6.75,0.0,0.0,0.0,6.0,13.75,0.0,55.0,35.5,49.5,82.75,70.75,58.5,40.25,43.25,25.75,27.0,0.0,8.25,0.0,23.5,0.0,20.0,0.0,6.0,7.75,10.25,0.0,0.0,16.75,0.0,0.0,20.5,0.0,24.5,7.75,0.0,0.0,16.0,18.25,0.0,5.75,15.5,21.5,27.25,44.75,9.0,32.25,,,,,,
